,symbol,ens_gene
19222,AC026806.2,ENSG00000268913
19223,CATSPERG,ENSG00000099338
19224,PSMD8,ENSG00000099341
19225,GGN,ENSG00000179168
19226,SPRED3,ENSG00000188766
19227,AC005789.11,ENSG00000267473
19228,FAM98C,ENSG00000130244
19229,RYR1,ENSG00000196218
19230,MAP4K1,ENSG00000104814
19231,EIF3K,ENSG00000178982
19232,ACTN4,ENSG00000130402
19233,CAPN12,ENSG00000182472
19234,CTD-2540F13.2,ENSG00000267892
19235,LGALS7B,ENSG00000178934
19236,LGALS4,ENSG00000171747
19237,ECH1,ENSG00000104823
19238,HNRNPL,ENSG00000104824
19239,RINL,ENSG00000187994
19240,SIRT2,ENSG00000068903
19241,NFKBIB,ENSG00000104825
19242,CCER2,ENSG00000262484
19243,SARS2,ENSG00000104835
19244,MRPS12,ENSG00000128626
19245,CTC-360G5.9,ENSG00000269486
19246,FBXO17,ENSG00000269190
19247,FBXO27,ENSG00000161243
19248,PAPL,ENSG00000183760
19249,PAK4,ENSG00000130669
19250,NCCRP1,ENSG00000188505
19251,SYCN,ENSG00000179751
19252,LRFN1,ENSG00000128011
19253,GMFG,ENSG00000130755
19254,CTC-246B18.10,ENSG00000269246
19255,SAMD4B,ENSG00000179134
19256,PAF1,ENSG00000006712
19257,MED29,ENSG00000063322
19258,ZFP36,ENSG00000128016
19259,PLEKHG2,ENSG00000090924
19260,RPS16,ENSG00000105193
19261,SUPT5H,ENSG00000196235
19262,TIMM50,ENSG00000105197
19263,DLL3,ENSG00000090932
19264,SELV,ENSG00000186838
19265,EID2B,ENSG00000176401
19266,EID2,ENSG00000176396
19267,DYRK1B,ENSG00000105204
19268,FBL,ENSG00000105202
19269,FCGBP,ENSG00000090920
19270,PSMC4,ENSG00000013275
19271,ZNF546,ENSG00000187187
19272,CTC-471F3.6,ENSG00000268166
19273,ZNF780B,ENSG00000128000
19274,ZNF780A,ENSG00000197782
19275,AC005614.3,ENSG00000269296
19276,MAP3K10,ENSG00000130758
19277,TTC9B,ENSG00000174521
19278,CNTD2,ENSG00000105219
19279,AKT2,ENSG00000105221
19280,C19orf47,ENSG00000160392
19281,PLD3,ENSG00000105223
19282,HIPK4,ENSG00000160396
19283,PRX,ENSG00000105227
19284,SERTAD1,ENSG00000197019
19285,SERTAD3,ENSG00000167565
19286,BLVRB,ENSG00000090013
19287,SPTBN4,ENSG00000160460
19288,SHKBP1,ENSG00000160410
19289,LTBP4,ENSG00000090006
19290,NUMBL,ENSG00000105245
19291,ADCK4,ENSG00000123815
19292,ITPKC,ENSG00000086544
19293,C19orf54,ENSG00000188493
19294,SNRPA,ENSG00000077312
19295,MIA,ENSG00000261857
19296,RAB4B,ENSG00000167578
19297,EGLN2,ENSG00000269858
19298,AXL,ENSG00000167601
19299,HNRNPUL1,ENSG00000105323
19300,TGFB1,ENSG00000105329
19301,CCDC97,ENSG00000142039
19302,TMEM91,ENSG00000142046
19303,B9D2,ENSG00000123810
19304,BCKDHA,ENSG00000248098
19305,EXOSC5,ENSG00000077348
19306,B3GNT8,ENSG00000177191
19307,ATP5SL,ENSG00000105341
19308,AC011526.1,ENSG00000267107
19309,AC006129.4,ENSG00000270164
19310,CEACAM7,ENSG00000007306
19311,CEACAM5,ENSG00000105388
19312,CEACAM6,ENSG00000086548
19313,RPS19,ENSG00000105372
19314,CD79A,ENSG00000105369
19315,ARHGEF1,ENSG00000076928
19316,RABAC1,ENSG00000105404
19317,ATP1A3,ENSG00000105409
19318,GRIK5,ENSG00000105737
19319,ZNF574,ENSG00000105732
19320,POU2F2,ENSG00000028277
19321,CTC-378H22.1,ENSG00000254887
19322,CTC-378H22.2,ENSG00000259436
19323,DEDD2,ENSG00000160570
19324,ZNF526,ENSG00000167625
19325,GSK3A,ENSG00000105723
19326,AC006486.1,ENSG00000204957
19327,ERF,ENSG00000105722
19328,CIC,ENSG00000079432
19329,PAFAH1B3,ENSG00000079462
19330,PRR19,ENSG00000188368
19331,TMEM145,ENSG00000167619
19332,MEGF8,ENSG00000105429
19333,CNFN,ENSG00000105427
19334,LIPE-AS1,ENSG00000213904
19335,LIPE,ENSG00000079435
19336,CXCL17,ENSG00000189377
19337,CEACAM1,ENSG00000079385
19338,PSG3,ENSG00000221826
19339,PSG8,ENSG00000124467
19340,PSG1,ENSG00000231924
19341,PSG2,ENSG00000242221
19342,PSG5,ENSG00000204941
19343,PSG4,ENSG00000243137
19344,PSG9,ENSG00000183668
19345,LYPD3,ENSG00000124466
19346,PHLDB3,ENSG00000176531
19347,ETHE1,ENSG00000105755
19348,ZNF575,ENSG00000176472
19349,XRCC1,ENSG00000073050
19350,PINLYP,ENSG00000234465
19351,IRGQ,ENSG00000167378
19352,ZNF576,ENSG00000124444
19353,SRRM5,ENSG00000226763
19354,ZNF428,ENSG00000131116
19355,CADM4,ENSG00000105767
19356,PLAUR,ENSG00000011422
19357,SMG9,ENSG00000105771
19358,KCNN4,ENSG00000104783
19359,LYPD5,ENSG00000159871
19360,ZNF283,ENSG00000167637
19361,ZNF404,ENSG00000176222
19362,RP11-15A1.3,ENSG00000267058
19363,RP11-15A1.2,ENSG00000267191
19364,ZNF45,ENSG00000124459
19365,ZNF221,ENSG00000159905
19366,ZNF155,ENSG00000204920
19367,RP11-15A1.7,ENSG00000266921
19368,ZNF230,ENSG00000159882
19369,ZNF222,ENSG00000159885
19370,ZNF223-1,ENSG00000178386
19371,ZNF284,ENSG00000186026
19372,ZNF224,ENSG00000267680
19373,AC084219.3,ENSG00000267163
19374,AC084219.4,ENSG00000186019
19375,ZNF225,ENSG00000256294
19376,ZNF234,ENSG00000263002
19377,ZNF226,ENSG00000167380
19378,ZNF227,ENSG00000131115
19379,ZNF235,ENSG00000159917
19380,ZNF233,ENSG00000159915
19381,ZNF112,ENSG00000062370
19382,ZNF285,ENSG00000267508
19383,ZNF229,ENSG00000167383
19384,AC069278.4,ENSG00000267242
19385,ZNF180,ENSG00000167384
19386,IGSF23,ENSG00000216588
19387,CTB-171A8.1,ENSG00000266903
19388,PVR,ENSG00000073008
19389,CEACAM19,ENSG00000186567
19390,CEACAM16,ENSG00000213892
19391,BCL3,ENSG00000069399
19392,CBLC,ENSG00000142273
19393,BCAM,ENSG00000187244
19394,PVRL2,ENSG00000130202
19395,CTB-129P6.4,ENSG00000267282
19396,TOMM40,ENSG00000130204
19397,APOE,ENSG00000130203
19398,APOC1,ENSG00000130208
19399,CTB-129P6.11,ENSG00000267114
19400,CLPTM1,ENSG00000104853
19401,RELB,ENSG00000104856
19402,CLASRP,ENSG00000104859
19403,ZNF296,ENSG00000170684
19404,CTB-179K24.3,ENSG00000267348
19405,GEMIN7,ENSG00000142252
19406,MARK4,ENSG00000007047
19407,PPP1R37,ENSG00000104866
19408,NKPD1,ENSG00000179846
19409,TRAPPC6A,ENSG00000007255
19410,BLOC1S3,ENSG00000189114
19411,EXOC3L2,ENSG00000130201
19412,KLC3,ENSG00000104892
19413,ERCC2,ENSG00000104884
19414,PPP1R13L,ENSG00000104881
19415,CD3EAP,ENSG00000117877
19416,ERCC1,ENSG00000012061
19417,FOSB,ENSG00000125740
19418,RTN2,ENSG00000125744
19419,PPM1N,ENSG00000213889
19420,VASP,ENSG00000125753
19421,OPA3,ENSG00000125741
19422,GPR4,ENSG00000177464
19423,EML2,ENSG00000125746
19424,C19orf83,ENSG00000267757
19425,GIPR,ENSG00000010310
19426,SNRPD2,ENSG00000125743
19427,QPCTL,ENSG00000011478
19428,FBXO46,ENSG00000177051
19429,AC074212.5,ENSG00000259605
19430,SIX5,ENSG00000177045
19431,AC074212.6,ENSG00000267395
19432,DMPK,ENSG00000104936
19433,DMWD,ENSG00000185800
19434,SYMPK,ENSG00000125755
19435,AC092301.3,ENSG00000269148
19436,FOXA3,ENSG00000170608
19437,IRF2BP1,ENSG00000170604
19438,MYPOP,ENSG00000176182
19439,NOVA2,ENSG00000104967
19440,CCDC61,ENSG00000104983
19441,IGFL4,ENSG00000204869
19442,IGFL2,ENSG00000204866
19443,HIF3A,ENSG00000124440
19444,PPP5C,ENSG00000011485
19445,AC007193.9,ENSG00000268810
19446,CCDC8,ENSG00000169515
19447,PNMAL1,ENSG00000182013
19448,PPP5D1,ENSG00000230510
19449,PNMAL2,ENSG00000204851
19450,AC011484.1,ENSG00000204850
19451,AC011551.3,ENSG00000268423
19452,CALM3,ENSG00000160014
19453,PTGIR,ENSG00000160013
19454,DACT3,ENSG00000197380
19455,DACT3-AS1,ENSG00000245598
19456,PRKD2,ENSG00000105287
19457,STRN4,ENSG00000090372
19458,FKRP,ENSG00000181027
19459,SLC1A5,ENSG00000105281
19460,AP2S1,ENSG00000042753
19461,ARHGAP35,ENSG00000160007
19462,NPAS1,ENSG00000130751
19463,TMEM160,ENSG00000130748
19464,ZC3H4,ENSG00000130749
19465,SAE1,ENSG00000142230
19466,BBC3,ENSG00000105327
19467,CCDC9,ENSG00000105321
19468,PRR24,ENSG00000257704
19469,C5AR1,ENSG00000197405
19470,DHX34,ENSG00000134815
19471,MEIS3,ENSG00000105419
19472,SLC8A2,ENSG00000118160
19473,KPTN,ENSG00000118162
19474,NAPA-AS1,ENSG00000268061
19475,NAPA,ENSG00000105402
19476,ZNF541,ENSG00000118156
19477,GLTSCR1,ENSG00000063169
19478,EHD2,ENSG00000024422
19479,GLTSCR2,ENSG00000105373
19480,SEPW1,ENSG00000178980
19481,CRX,ENSG00000105392
19482,CABP5,ENSG00000105507
19483,PLA2G4C,ENSG00000105499
19484,LIG1,ENSG00000105486
19485,C19orf68,ENSG00000185453
19486,ZNF114,ENSG00000178150
19487,CARD8,ENSG00000105483
19488,CTC-453G23.8,ENSG00000268583
19489,CTC-241F20.3,ENSG00000268001
19490,CCDC114,ENSG00000105479
19491,EMP3,ENSG00000142227
19492,TMEM143,ENSG00000161558
19493,SYNGR4,ENSG00000105467
19494,KDELR1,ENSG00000105438
19495,GRIN2D,ENSG00000105464
19496,GRWD1,ENSG00000105447
19497,KCNJ14,ENSG00000182324
19498,CTC-273B12.6,ENSG00000269423
19499,CYTH2,ENSG00000105443
19500,LMTK3,ENSG00000142235
19501,CTC-273B12.10,ENSG00000269814
19502,SULT2B1,ENSG00000088002
19503,FAM83E,ENSG00000105523
19504,RPL18,ENSG00000063177
19505,AC022154.7,ENSG00000268093
19506,SPHK2,ENSG00000063176
19507,DBP,ENSG00000105516
19508,CA11,ENSG00000063180
19509,NTN5,ENSG00000142233
19510,FUT2,ENSG00000176920
19511,MAMSTR,ENSG00000176909
19512,RASIP1,ENSG00000105538
19513,IZUMO1,ENSG00000182264
19514,FUT1,ENSG00000174951
19515,BCAT2,ENSG00000105552
19516,HSD17B14,ENSG00000087076
19517,PLEKHA4,ENSG00000105559
19518,PPP1R15A,ENSG00000087074
19519,NUCB1,ENSG00000104805
19520,DHDH,ENSG00000104808
19521,BAX,ENSG00000087088
19522,FTL,ENSG00000087086
19523,GYS1,ENSG00000104812
19524,RUVBL2,ENSG00000183207
19525,KCNA7,ENSG00000104848
19526,SNRNP70,ENSG00000104852
19527,LIN7B,ENSG00000104863
19528,C19orf73,ENSG00000221916
19529,PPFIA3,ENSG00000177380
19530,HRC,ENSG00000130528
19531,TRPM4,ENSG00000130529
19532,SLC6A16,ENSG00000063127
19533,CTC-301O7.4,ENSG00000197813
19534,CD37,ENSG00000104894
19535,TEAD2,ENSG00000074219
19536,DKKL1,ENSG00000104901
19537,AC010524.2,ENSG00000268686
19538,CCDC155,ENSG00000161609
19539,SLC17A7,ENSG00000104888
19540,PIH1D1,ENSG00000104872
19541,ALDH16A1,ENSG00000161618
19542,FLT3LG,ENSG00000090554
19543,RPL13A,ENSG00000142541
19544,RPS11,ENSG00000142534
19545,FCGRT,ENSG00000104870
19546,RCN3,ENSG00000142552
19547,NOSIP,ENSG00000142546
19548,PRRG2,ENSG00000126460
19549,PRR12,ENSG00000126464
19550,RRAS,ENSG00000126458
19551,SCAF1,ENSG00000126461
19552,IRF3,ENSG00000126456
19553,BCL2L12,ENSG00000126453
19554,PRMT1,ENSG00000126457
19555,ADM5,ENSG00000224420
19556,CPT1C,ENSG00000169169
19557,AP2A1,ENSG00000196961
19558,FUZ,ENSG00000010361
19559,AC006942.4,ENSG00000269194
19560,MED25,ENSG00000104973
19561,PTOV1-AS1,ENSG00000268006
19562,PTOV1,ENSG00000104960
19563,AC018766.4,ENSG00000267896
19564,PNKP,ENSG00000039650
19565,AKT1S1,ENSG00000204673
19566,TBC1D17,ENSG00000104946
19567,IL4I1,ENSG00000104951
19568,NUP62,ENSG00000213024
19569,ATF5,ENSG00000169136
19570,SIGLEC11,ENSG00000161640
19571,VRK3,ENSG00000105053
19572,ZNF473,ENSG00000142528
19573,CTD-2126E3.4,ENSG00000267890
19574,IZUMO2,ENSG00000161652
19575,MYH14,ENSG00000105357
19576,CTB-191K22.5,ENSG00000267815
19577,KCNC3,ENSG00000131398
19578,NR1H2,ENSG00000131408
19579,NAPSA,ENSG00000131400
19580,POLD1,ENSG00000062822
19581,SPIB,ENSG00000269404
19582,FAM71E1,ENSG00000142530
19583,EMC10,ENSG00000161671
19584,CTD-2545M3.2,ENSG00000268854
19585,CTD-2545M3.8,ENSG00000268518
19586,JOSD2,ENSG00000161677
19587,ASPDH,ENSG00000204653
19588,LRRC4B,ENSG00000131409
19589,SYT3,ENSG00000213023
19590,C19orf81,ENSG00000235034
19591,CLEC11A,ENSG00000105472
19592,CTD-2568A17.1,ENSG00000261341
19593,C19orf48,ENSG00000167747
19594,CTD-2568A17.5,ENSG00000180279
19595,KLK1,ENSG00000167748
19596,KLK10,ENSG00000129451
19597,KLK11,ENSG00000167757
19598,KLK13,ENSG00000167759
19599,CTU1,ENSG00000142544
19600,SIGLEC9,ENSG00000129450
19601,SIGLEC7,ENSG00000168995
19602,CD33,ENSG00000105383
19603,IGLON5,ENSG00000142549
19604,VSIG10L,ENSG00000186806
19605,ETFB,ENSG00000105379
19606,CLDND2,ENSG00000160318
19607,NKG7,ENSG00000105374
19608,ZNF175,ENSG00000105497
19609,AC018755.1,ENSG00000167765
19610,SPACA6P-AS,ENSG00000269959
19611,HAS1,ENSG00000105509
19612,FPR3,ENSG00000187474
19613,ZNF577,ENSG00000161551
19614,ZNF649,ENSG00000198093
19615,ZNF613,ENSG00000176024
19616,HCCAT3,ENSG00000269235
19617,ZNF350,ENSG00000256683
19618,ZNF615,ENSG00000197619
19619,ZNF614,ENSG00000142556
19620,ZNF432,ENSG00000256087
19621,ZNF841,ENSG00000197608
19622,ZNF616,ENSG00000204611
19623,ZNF836,ENSG00000196267
19624,CTD-2525I3.2,ENSG00000267927
19625,PPP2R1A,ENSG00000105568
19626,ZNF766,ENSG00000196214
19627,ZNF480,ENSG00000198464
19628,ZNF610,ENSG00000167554
19629,ZNF880,ENSG00000221923
19630,ZNF528,ENSG00000167555
19631,ZNF534,ENSG00000198633
19632,ZNF578,ENSG00000258405
19633,ZNF808,ENSG00000198482
19634,ZNF701,ENSG00000167562
19635,ZNF83,ENSG00000167766
19636,ZNF611,ENSG00000213020
19637,ZNF600,ENSG00000189190
19638,ZNF28,ENSG00000198538
19639,ZNF468,ENSG00000204604
19640,ZNF320,ENSG00000182986
19641,CTD-2331H12.7,ENSG00000269646
19642,ZNF816,ENSG00000180257
19643,ZNF160,ENSG00000170949
19644,ZNF415,ENSG00000170954
19645,ZNF347,ENSG00000197937
19646,CTD-2620I22.7,ENSG00000268613
19647,ZNF665,ENSG00000197497
19648,CTD-2245F17.3,ENSG00000269051
19649,ZNF677,ENSG00000197928
19650,ZNF845,ENSG00000213799
19651,ZNF525,ENSG00000203326
19652,ZNF765,ENSG00000196417
19653,ZNF813,ENSG00000198346
19654,ZNF331,ENSG00000130844
19655,NLRP12,ENSG00000142405
19656,MYADM,ENSG00000179820
19657,PRKCG,ENSG00000126583
19658,CACNG8,ENSG00000142408
19659,OSCAR,ENSG00000170909
19660,NDUFA3,ENSG00000170906
19661,TFPT,ENSG00000105619
19662,PRPF31,ENSG00000105618
19663,AC012314.8,ENSG00000237017
19664,CNOT3,ENSG00000088038
19665,LENG1,ENSG00000105617
19666,TMC4,ENSG00000167608
19667,MBOAT7,ENSG00000125505
19668,TSEN34,ENSG00000170892
19669,CTD-3093M3.1,ENSG00000268816
19670,RPS9,ENSG00000170889
19671,LILRB3,ENSG00000204577
19672,LILRB2,ENSG00000131042
19673,LAIR1,ENSG00000167613
19674,TTYH1,ENSG00000167614
19675,CTD-2587H19.3,ENSG00000269873
19676,AC008746.12,ENSG00000267838
19677,LENG8-AS1,ENSG00000226696
19678,LENG8,ENSG00000167615
19679,LENG9,ENSG00000182909
19680,CDC42EP5,ENSG00000167617
19681,LILRB1,ENSG00000104972
19682,LILRB4,ENSG00000186818
19683,NLRP2,ENSG00000022556
19684,CTC-550B14.7,ENSG00000267265
19685,GP6,ENSG00000088053
19686,RDH13,ENSG00000160439
19687,EPS8L1,ENSG00000131037
19688,PPP1R12C,ENSG00000125503
19689,TNNT1,ENSG00000105048
19690,TNNI3,ENSG00000129991
19691,DNAAF3,ENSG00000167646
19692,CTD-2587H24.5,ENSG00000267577
19693,SYT5,ENSG00000129990
19694,PTPRH,ENSG00000080031
19695,CTD-2587H24.10,ENSG00000267649
19696,TMEM86B,ENSG00000180089
19697,AC010327.2,ENSG00000269808
19698,PPP6R1,ENSG00000105063
19699,HSPBP1,ENSG00000133265
19700,BRSK1,ENSG00000160469
19701,TMEM150B,ENSG00000180061
19702,SUV420H2,ENSG00000133247
19703,COX6B2,ENSG00000160471
19704,IL11,ENSG00000095752
19705,TMEM190,ENSG00000160472
19706,TMEM238,ENSG00000233493
19707,RPL28,ENSG00000108107
19708,CTD-2105E13.13,ENSG00000267093
19709,UBE2S,ENSG00000108106
19710,SHISA7,ENSG00000187902
19711,ISOC2,ENSG00000063241
19712,ZNF628,ENSG00000197483
19713,NAT14,ENSG00000090971
19714,SSC5D,ENSG00000179954
19715,CTD-2537I9.5,ENSG00000267730
19716,ZNF579,ENSG00000218891
19717,FIZ1,ENSG00000179943
19718,ZNF524,ENSG00000171443
19719,ZNF865,ENSG00000261221
19720,ZNF784,ENSG00000179922
19721,ZNF580,ENSG00000213015
19722,ZNF581,ENSG00000171425
19723,CCDC106,ENSG00000173581
19724,U2AF2,ENSG00000063244
19725,CTD-2537I9.12,ENSG00000267523
19726,EPN1,ENSG00000063245
19727,RFPL4A,ENSG00000223638
19728,NLRP11,ENSG00000179873
19729,ZNF787,ENSG00000142409
19730,ZNF444,ENSG00000167685
19731,ZSCAN5B,ENSG00000197213
19732,ZSCAN5A,ENSG00000131848
19733,AC006116.20,ENSG00000267710
19734,AC006116.17,ENSG00000267549
19735,ZNF582,ENSG00000018869
19736,ZNF582-AS1,ENSG00000267454
19737,ZNF583,ENSG00000198440
19738,ZNF667,ENSG00000198046
19739,ZNF667-AS1,ENSG00000166770
19740,ZNF471,ENSG00000196263
19741,AC005498.3,ENSG00000267421
19742,ZFP28,ENSG00000196867
19743,AC007228.11,ENSG00000269696
19744,ZNF470,ENSG00000197016
19745,ZNF71,ENSG00000197951
19746,SMIM17,ENSG00000268182
19747,ZNF835,ENSG00000127903
19748,AC007228.5,ENSG00000268352
19749,AC007228.9,ENSG00000268568
19750,AC006115.3,ENSG00000269793
19751,ZIM2,ENSG00000269699
19752,PEG3,ENSG00000198300
19753,MIMT1,ENSG00000268654
19754,ZNF264,ENSG00000083844
19755,AURKC,ENSG00000105146
19756,ZNF805,ENSG00000204524
19757,CTC-444N24.8,ENSG00000268713
19758,CTC-444N24.6,ENSG00000267871
19759,ZNF460,ENSG00000197714
19760,CTC-444N24.11,ENSG00000268205
19761,ZNF543,ENSG00000178229
19762,CTC-444N24.13,ENSG00000268678
19763,ZNF304,ENSG00000131845
19764,ZNF547,ENSG00000152433
19765,TRAPPC2P1,ENSG00000256060
19766,ZNF548,ENSG00000188785
19767,ZNF17,ENSG00000186272
19768,ZNF749,ENSG00000186230
19769,VN1R1,ENSG00000178201
19770,ZNF772,ENSG00000197128
19771,AC003005.2,ENSG00000268266
19772,ZNF419,ENSG00000105136
19773,ZNF773,ENSG00000152439
19774,ZNF549,ENSG00000121406
19775,ZNF550,ENSG00000251369
19776,ZNF416,ENSG00000083817
19777,ZIK1,ENSG00000171649
19778,ZNF530,ENSG00000183647
19779,ZNF134,ENSG00000213762
19780,ZNF211,ENSG00000121417
19781,ZNF551,ENSG00000204519
19782,ZNF154,ENSG00000179909
19783,ZNF671,ENSG00000083814
19784,ZNF776,ENSG00000152443
19785,ZNF586,ENSG00000083828
19786,ZNF552,ENSG00000178935
19787,ZNF587B,ENSG00000269343
19788,ZNF814,ENSG00000204514
19789,ZNF587,ENSG00000198466
19790,ZNF417,ENSG00000173480
19791,ZNF418,ENSG00000196724
19792,ZNF256,ENSG00000152454
19793,C19orf18,ENSG00000177025
19794,ZNF606,ENSG00000166704
19795,CTD-2368P22.1,ENSG00000176593
19796,ZSCAN1,ENSG00000152467
19797,ZNF135,ENSG00000176293
19798,ZSCAN18,ENSG00000121413
19799,ZNF329,ENSG00000181894
19800,ZNF274,ENSG00000171606
19801,ZNF544,ENSG00000198131
19802,CTD-3138B18.5,ENSG00000268516
19803,AC010642.1,ENSG00000267216
19804,ZSCAN22,ENSG00000182318
19805,A1BG,ENSG00000121410
19806,A1BG-AS1,ENSG00000268895
19807,ZNF497,ENSG00000174586
19808,CTD-2619J13.9,ENSG00000268049
19809,CTD-2619J13.3,ENSG00000269054
19810,ZNF837,ENSG00000152475
19811,RPS5,ENSG00000083845
19812,CTD-2619J13.13,ENSG00000268307
19813,ZNF584,ENSG00000171574
19814,CTD-2619J13.14,ENSG00000232098
19815,CTD-2619J13.16,ENSG00000268543
19816,CTD-2619J13.17,ENSG00000268912
19817,ZNF132,ENSG00000131849
19818,CTD-2619J13.19,ENSG00000269473
19819,ZNF324B,ENSG00000249471
19820,ZNF324,ENSG00000083812
19821,ZNF446,ENSG00000083838
19822,CTD-2619J13.23,ENSG00000269106
19823,SLC27A5,ENSG00000083807
19824,ZBTB45,ENSG00000119574
19825,TRIM28,ENSG00000130726
19826,CHMP2A,ENSG00000130724
19827,UBE2M,ENSG00000130725
19828,AC016629.8,ENSG00000267858
19829,MZF1,ENSG00000099326
19830,AC016629.3,ENSG00000269600
19831,SRY,ENSG00000184895
19832,RPS4Y1,ENSG00000129824
19833,ZFY,ENSG00000067646
19834,ZFY-AS1,ENSG00000233070
19835,LINC00278,ENSG00000231535
19836,PCDH11Y,ENSG00000099715
19837,AMELY,ENSG00000099721
19838,TBL1Y,ENSG00000092377
19839,TTTY15,ENSG00000233864
19840,USP9Y,ENSG00000114374
19841,DDX3Y,ENSG00000067048
19842,UTY,ENSG00000183878
19843,TMSB4Y,ENSG00000154620
19844,NLGN4Y,ENSG00000165246
19845,TTTY14,ENSG00000176728
19846,RP11-424G14.1,ENSG00000260197
19847,KDM5D,ENSG00000012817
19848,EIF1AY,ENSG00000198692
19849,RPS4Y2,ENSG00000157828
19850,TPTEP1,ENSG00000100181
19851,CECR7,ENSG00000237438
19852,IL17RA,ENSG00000177663
19853,CECR6,ENSG00000183307
19854,AC006946.15,ENSG00000235478
19855,CECR5,ENSG00000069998
19856,CECR5-AS1,ENSG00000185837
19857,CECR1,ENSG00000093072
19858,CECR2,ENSG00000099954
19859,SLC25A18,ENSG00000182902
19860,AC004019.13,ENSG00000236754
19861,ATP6V1E1,ENSG00000131100
19862,BCL2L13,ENSG00000099968
19863,BID,ENSG00000015475
19864,LINC00528,ENSG00000269220
19865,MICAL3,ENSG00000243156
19866,XXbac-B476C20.9,ENSG00000225335
19867,PEX26,ENSG00000215193
19868,TUBA8,ENSG00000183785
19869,USP18,ENSG00000184979
19870,DGCR6,ENSG00000183628
19871,PRODH,ENSG00000100033
19872,DGCR5,ENSG00000237517
19873,DGCR9,ENSG00000273032
19874,DGCR2,ENSG00000070413
19875,DGCR14,ENSG00000100056
19876,AC004463.6,ENSG00000260924
19877,SLC25A1,ENSG00000100075
19878,CLTCL1,ENSG00000070371
19879,HIRA,ENSG00000100084
19880,C22orf39,ENSG00000242259
19881,MRPL40,ENSG00000185608
19882,AC000068.5,ENSG00000185065
19883,UFD1L,ENSG00000070010
19884,AC000068.9,ENSG00000273300
19885,AC000068.10,ENSG00000273212
19886,CDC45,ENSG00000093009
19887,CLDN5,ENSG00000184113
19888,5-Sep,ENSG00000184702
19889,GNB1L,ENSG00000185838
19890,C22orf29,ENSG00000215012
19891,TXNRD2,ENSG00000184470
19892,COMT,ENSG00000093010
19893,ARVCF,ENSG00000099889
19894,TANGO2,ENSG00000183597
19895,AC006547.15,ENSG00000268292
19896,DGCR8,ENSG00000128191
19897,AC006547.8,ENSG00000243762
19898,TRMT2A,ENSG00000099899
19899,RANBP1,ENSG00000099901
19900,ZDHHC8,ENSG00000099904
19901,AC006547.14,ENSG00000234409
19902,LINC00896,ENSG00000236499
19903,RTN4R,ENSG00000040608
19904,DGCR6L,ENSG00000128185
19905,XXbac-B444P24.14,ENSG00000273139
19906,XXbac-B33L19.3,ENSG00000188424
19907,XXbac-B33L19.4,ENSG00000235578
19908,AC023490.1,ENSG00000206176
19909,AC011718.2,ENSG00000223579
19910,USP41,ENSG00000161133
19911,ZNF74,ENSG00000185252
19912,SCARF2,ENSG00000244486
19913,KLHL22,ENSG00000099910
19914,MED15,ENSG00000099917
19915,PI4KA,ENSG00000241973
19916,AC007308.6,ENSG00000234252
19917,SERPIND1,ENSG00000099937
19918,SNAP29,ENSG00000099940
19919,CRKL,ENSG00000099942
19920,XXbac-B135H6.15,ENSG00000237476
19921,AIFM3,ENSG00000183773
19922,LZTR1,ENSG00000099949
19923,XXbac-B135H6.18,ENSG00000272829
19924,THAP7,ENSG00000184436
19925,THAP7-AS1,ENSG00000230513
19926,P2RX6,ENSG00000099957
19927,SLC7A4,ENSG00000099960
19928,AC002472.13,ENSG00000187905
19929,HIC2,ENSG00000169635
19930,TMEM191C,ENSG00000206140
19931,RIMBP3C,ENSG00000183246
19932,UBE2L3,ENSG00000185651
19933,YDJC,ENSG00000161179
19934,CCDC116,ENSG00000161180
19935,KB-1440D3.14,ENSG00000273342
19936,SDF2L1,ENSG00000128228
19937,PPIL2,ENSG00000100023
19938,YPEL1,ENSG00000100027
19939,MAPK1,ENSG00000100030
19940,PPM1F,ENSG00000100034
19941,LL22NC03-86G7.1,ENSG00000224086
19942,TOP3B,ENSG00000100038
